thumbnail,title,stars,preferredBadge,promotedBadge,location,subwayAccess,sustainability,distanceFromCenter,highlights,link,price_taxesAndCharges,price_currency,price_value,rating_score,rating_scoreDescription,rating_reviews,marketplace
https://cf.bstatic.com/xdata/images/hotel/square200/1062614.webp?k=59c664974cef67811d6a392344e59a3e229ad1bb5c8b13ec1ef922dfe7582e80&o=&s=1,Hotel Kubrat an der Spree,3.0,False,False,"Treptow-Köpenick, Berlin",False,,15.7,Twin Room,https://www.booking.com/hotel/de/kubrat-an-der-spree.html?lang=en-us,,$,123,7.0,Good,497.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/301249215.webp?k=4b28cd40f9f46d3e1b457eaafaba144c307cc6d5cfbde8ba399184a3c2017032&o=&s=1,STAYERY Apartments Friedrichshain,,False,False,"Friedrichshain-Kreuzberg, Berlin",False,,6.1,Studio,https://www.booking.com/hotel/de/stayery-berlin-friedrichshain.html?lang=en-us,7.0,$,134,8.7,Excellent,615.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/416066327.webp?k=e4930783dff2f03d22ed6781e9bcbe1378203ad439b12b0a1fec96182390cff1&o=&s=1,Hotel Pension Pamina,3.0,False,False,"Steglitz-Zehlendorf, Berlin",False,,11.9,Triple Room,https://www.booking.com/hotel/de/pamina.html?lang=en-us,,$,98,6.2,Review score,252.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/400557721.webp?k=93b05d20dec8a3f3fb5e26a286250cd72d33ca54875c9c0629c5980dfd5ce77b&o=&s=1,numa I Novela Rooms & Apartments,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.8,Double Room,https://www.booking.com/hotel/de/numa-i-novela-rooms-amp-apartments.html?lang=en-us,,$,142,8.5,Very Good,664.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/92612006.webp?k=0905663c9f357e742adae2c64e30d119083579837cf02179ed36f7913033663b&o=&s=1,Dietrich-Bonhoeffer-Hotel Berlin Mitte,3.0,False,False,"Mitte, Berlin",True,,1.2,Standard Double Room,https://www.booking.com/hotel/de/dietrich-bonhoeffer.html?lang=en-us,,$,196,8.1,Very Good,1022.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/53039247.webp?k=cb14b899f2f6ddccb8e10019612a400994fd04e2e21f323fcc8634b34da09a94&o=&s=1,BNB near Brandenburg Gate - Rooms & Apartments,,False,False,"Mitte, Berlin",True,,0.6,Twin Room with Balcony,https://www.booking.com/hotel/de/hostel-near-the-brandenburg-gate.html?lang=en-us,11.0,$,76,6.4,Review score,875.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/26096705.webp?k=45855a3398203e2701549bc1c27dce21aa41bfba52d93155b9fd9939eb42a62a&o=&s=1,Citadines Kurfürstendamm Berlin,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.7,Standard Double Studio,https://www.booking.com/hotel/de/citadines-kurfurstendamm.html?lang=en-us,7.0,$,133,8.2,Very Good,1397.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/336353332.webp?k=dc781d2289fcb6ad72d29f46b31f5bb7604ac1d24a3fa9d36988b4ec0cb49f97&o=&s=1,Cosy Box at Boxhagener Platz,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",False,,5.8,Studio,https://www.booking.com/hotel/de/cosy-box-at-boxhagener-platz.html?lang=en-us,12.0,$,99,5.2,Review score,25.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/294714388.webp?k=21498f84c02de2fc6e5830694918bcb9032183beebacce4dab4144e53e0c5756&o=&s=1,Tempelhoferfeld,3.0,False,False,"Tempelhof-Schöneberg, Berlin",True,,6.4,One-Bedroom Apartment,https://www.booking.com/hotel/de/tempelhoferfeld.html?lang=en-us,76.0,$,103,8.7,Excellent,46.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/184834167.webp?k=a7642e4234fc8b5080b36739e8bfd370e03c38ad6f460e1c54ec6d9b57ed275e&o=&s=1,mk hotel berlin,2.0,False,False,"Mitte, Berlin",True,,4.4,Economy Double Room,https://www.booking.com/hotel/de/mk-berlin.html?lang=en-us,,$,85,6.6,Review score,890.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/300860361.webp?k=8c7270e159fe509d034cf322a12571be3dbf4b3648e2ae8c72f97673b4ad4a31&o=&s=1,numa l Drift Rooms & Apartments,,False,False,"Tempelhof-Schöneberg, Berlin",True,,2.4,Double Room,https://www.booking.com/hotel/de/gaijin.html?lang=en-us,,$,147,8.5,Very Good,1788.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/30693885.webp?k=668bd95781f86e29e6140b67866ff393ec6b085278a409973703651f196ac969&o=&s=1,Heart of Gold Hostel Berlin,,False,False,"Mitte, Berlin",True,,1.4,Twin Room with Shower,https://www.booking.com/hotel/de/heartofgoldhostelberlin.html?lang=en-us,3.0,$,65,7.5,Good,2940.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/204891244.webp?k=ce811670865478e1788b996bfe4e996fb76149a938fc3286dda7cb03f26c06cf&o=&s=1,Parkhotel Marzahn,,False,False,"Marzahn-Hellersdorf, Berlin",False,,13.6,Business Double Room,https://www.booking.com/hotel/de/parkhotel-marzahn.html?lang=en-us,,$,142,8.5,Very Good,1059.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/347393698.webp?k=92160814db6b2feeae982171fb1ba7b8a24c1da722abe36f636ab330ab45a019&o=&s=1,Wilmina Hotel,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.5,Small Double Room,https://www.booking.com/hotel/de/wilmina.html?lang=en-us,9.0,$,191,9.3,Wonderful,308.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/428431582.webp?k=4c2925face124220bf5da2d9ca47999f2bff5832120a88c4a14f1bcece5e73f0&o=&s=1,Schoenhouse City Street,4.0,False,True,"Prenzlauer Berg, Berlin",True,,2.7,Suite with Balcony,https://www.booking.com/hotel/de/schoenhouse-berlin-city-street.html?lang=en-us,6.0,$,124,8.0,Very Good,63.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/257900653.webp?k=ee0a9da3b78735b15458277e04cff8c5ae8a4a363098f0402214a7d8f2a56d16&o=&s=1,BENSIMON apartments Prenzlauer Berg,,True,False,"Prenzlauer Berg, Berlin",True,,3.2,Studio Apartment with Garden View,https://www.booking.com/hotel/de/bensimon-apartments-choriner-strasse.html?lang=en-us,38.0,$,184,9.0,Wonderful,360.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/234635872.webp?k=65e150beadea33f5691ced0061d205ba94a96f89b3cd931ae8b07ff4788e8087&o=&s=1,"Regent - Berlin, an IHG Hotel",5.0,True,False,"Mitte, Berlin",True,,1.0,Classic King Room,https://www.booking.com/hotel/de/the-regent-berlin.html?lang=en-us,21.0,$,410,9.0,Wonderful,588.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/45583774.webp?k=15a8b674727497a7df956b0ce7762a9a54a6a5b98463b783ba1bbd352d491fed&o=&s=1,Berl Inn,3.0,False,False,"Reinickendorf, Berlin",False,,10.8,Twin Room,https://www.booking.com/hotel/de/pension-berlin-inn.html?lang=en-us,,$,109,7.1,Good,293.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/290852776.webp?k=8527a5f07a0aaa961cfdc2ddc9df99e2c074a6866836f59ef35f34e95e14d150&o=&s=1,Apartments Berlin Niederbarnimstraße,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,5.6,Superior Suite,https://www.booking.com/hotel/de/apartments-im-friedrichshain.html?lang=en-us,6.0,$,114,7.2,Good,111.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/127958648.webp?k=2839052b89dfcb39ca11f2e5411443e5088315ac4746cd733f3b633ef3ca3701&o=&s=1,Hotel Landhaus Schlachtensee,3.0,False,False,"Steglitz-Zehlendorf, Berlin",False,,13.1,Double Room,https://www.booking.com/hotel/de/landhaus-schlachtensee.html?lang=en-us,,$,143,8.6,Excellent,398.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/29302125.webp?k=d3094d34eef4dfe4441424a28cd3d9cdf857a13bde0b32f988ccc55ac4d083ba&o=&s=1,City Inn,,False,False,"Tempelhof-Schöneberg, Berlin",True,,4.3,Triple Room,https://www.booking.com/hotel/de/city-inn.html?lang=en-us,,$,97,5.6,Review score,336.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/327579596.webp?k=5f1bf1c6892d4c0eff70216cea29594a38119cb6fd1cf92c5c9eeb42a307ca77&o=&s=1,Hotel Vita Berlin-Messe,3.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,7.4,Standard Double Room,https://www.booking.com/hotel/de/vita-berlin.html?lang=en-us,9.0,$,183,8.9,Excellent,814.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251078158.webp?k=8700b5746a5c010a295f52dcfe390537b5b5a4b88f066e9f07ca0ea1f869306d&o=&s=1,RixHouse Hostel,,False,False,"Neukölln, Berlin",True,,5.9,Quadruple Room with Private Bathroom,https://www.booking.com/hotel/de/rixhouse-berlin1.html?lang=en-us,,$,127,6.3,Review score,1167.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/226457198.webp?k=bde756c43a8cc5ad22924faeee74cd44e2b8acb81fc9253a51cbaa980f8931f8&o=&s=1,4 Sterne Souterrain Apartment Alt-Mariendorf,4.0,False,True,"Tempelhof-Schöneberg, Berlin",False,,9.0,Apartment with Terrace,https://www.booking.com/hotel/de/wellness-amp-sightseeing-in-eigener-wohnung.html?lang=en-us,48.0,$,80,9.5,Exceptional,70.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/445875750.webp?k=0316abe77703cc6631e3dee07b9e6c622e6d51cfec526d0f44dbdfc4f4dc919c&o=&s=1,Adina Apartment Hotel Berlin Mitte,4.0,False,False,"Mitte, Berlin",True,,1.4,Studio,https://www.booking.com/hotel/de/adina-apartment-berlin-hauptbahnhof.html?lang=en-us,,$,264,8.6,Excellent,1949.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/438138596.webp?k=2b5b5ef64f1a6eec6705533f637b82438fb606bc8af58ea9fe1e371eda1d29f5&o=&s=1,Hotel Pension Bregenz,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.8,Double Room with Private Bathroom,https://www.booking.com/hotel/de/pension-bregenz-berlin.html?lang=en-us,,$,113,8.1,Very Good,144.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/415055364.webp?k=35e1dd4b881af11cebf39eedd59400913caf7e46138ebb20d26d3189a0e546b8&o=&s=1,Selina Berlin Mitte,3.0,False,False,"Mitte, Berlin",True,,2.6,Budget Double Room,https://www.booking.com/hotel/de/alte-schonhauser-str-2-10119-berlin.html?lang=en-us,,$,189,8.4,Very Good,415.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/104833148.webp?k=fee5503cf82b67440d4eb322f6e8ef3f5c81113ff05830174d7348b0fb65dcc0&o=&s=1,Hotel the YARD,4.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,2.5,Premium Double Room 59 ft²,https://www.booking.com/hotel/de/the-yard-berlin.html?lang=en-us,8.0,$,179,8.2,Very Good,674.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/4428047.webp?k=58125bc0be524591c7c71df4337a7ebc25f6ef06a3462d8c4e91799a279a0e03&o=&s=1,Hotel Plovdiv,3.0,False,False,"Treptow-Köpenick, Berlin",False,,17.7,Double Room,https://www.booking.com/hotel/de/hotelfalkenberg.html?lang=en-us,,$,84,6.0,Review score,475.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/229919194.webp?k=470d57265408f7c2efe9269b5ff3b9414e904c56bd1cff8bc48b22bdb81a9869&o=&s=1,Apartments Rosenthal Residence,,True,False,"Mitte, Berlin",True,,2.2,Deluxe Apartment,https://www.booking.com/hotel/de/apartments-rosenthal-residence.html?lang=en-us,14.0,$,150,8.8,Excellent,983.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/133065956.webp?k=c654a4759965a2a1f11c7d12b1b38449df72360d76238573dbf6522a248ea2fd&o=&s=1,Hotel Pension Blumenbach,3.0,False,False,"Marzahn-Hellersdorf, Berlin",False,,12.3,Double or Twin Room,https://www.booking.com/hotel/de/pension-blumenbach.html?lang=en-us,6.0,$,120,8.9,Excellent,356.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/371584933.webp?k=95948d01e6ba1d57ece86389ac239254b393a122117a87a4720c935b64186c79&o=&s=1,numa I Belfort Rooms & Apartments,,False,False,"Prenzlauer Berg, Berlin",True,,3.4,Double Room,https://www.booking.com/hotel/de/belfort-berlin.html?lang=en-us,,$,155,8.5,Very Good,419.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/206222021.webp?k=1494aeb7b4a3b4ae10f281320011734e14b8c9878221ecd8e447715f355b8631&o=&s=1,Louisa's Place,,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.2,Superior Room,https://www.booking.com/hotel/de/louisa-s-place.html?lang=en-us,,$,289,8.8,Excellent,271.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/290393285.webp?k=2461547879165a97bbc15299458172a7bfadb22c679b27a90fffe954d09f1c3b&o=&s=1,Landhotel Waldschänke,,False,False,"Spandau, Berlin",False,,12.7,Double Room with Balcony,https://www.booking.com/hotel/de/waldschanke-berlin.html?lang=en-us,,$,66,6.3,Review score,203.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/322466377.webp?k=aac649a76019d4f8e2f0b888f89ad9f50a2669f2be9c79f4d685bd33a5d8fc8f&o=&s=1,limehome Berlin Neue Straße,3.0,False,False,"Tempelhof-Schöneberg, Berlin",True,,5.5,Two-Bedroom Suite with Terrace,https://www.booking.com/hotel/de/lofts-am-flugfeld-tempelhof.html?lang=en-us,7.0,$,137,7.5,Good,143.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/437211433.webp?k=a42836f278707b8e7a62725cd52077c7f8f4db194fe1a64212f3dff45462ae88&o=&s=1,Elifim,3.0,False,False,"Spandau, Berlin",False,,12.8,Economy Double Room,https://www.booking.com/hotel/de/liva.html?lang=en-us,,$,110,5.7,Review score,276.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/42976048.webp?k=98f5d180be2bff3b0ab9e6cde3940fc3f589d600831becdbd871db0c32793725&o=&s=1,COSMO Hotel Berlin Mitte,,False,False,"Mitte, Berlin",True,,1.7,Standard Double Room,https://www.booking.com/hotel/de/cosmo-berlin-mitte.html?lang=en-us,,$,164,8.6,Excellent,2159.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/382139489.webp?k=c4eb9b18ce98cdf1c7eb668efaba71c5645477cb10d08dd0f3e943c03653f0a3&o=&s=1,Hotel Dori´s 108,,False,False,"Tempelhof-Schöneberg, Berlin",False,,14.4,Double Room,https://www.booking.com/hotel/de/doris-108-berlin1.html?lang=en-us,,$,98,7.3,Good,187.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/31993131.webp?k=8557def358c4f1ead23f68d6067d0015637a2d34db205bcb24e1da00bd5c8a58&o=&s=1,Hotel-Pension ODIN,,False,False,"Pankow, Berlin",False,,5.9,Double Room with Private Bathroom,https://www.booking.com/hotel/de/pension-odin.html?lang=en-us,,$,141,7.1,Good,636.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/177935977.webp?k=652b6956bf9b1920628fabd854164f7e6e1193b667f842e7786d55736b617283&o=&s=1,Orania.Berlin,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,3.1,Small Double Room (Orania.17),https://www.booking.com/hotel/de/orania-berlin.html?lang=en-us,,$,222,9.0,Wonderful,428.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/264816719.webp?k=c35d630c8e40fca971471b512b5e4f6d1bf5d96e854f70d6e0ae9003d9f70b53&o=&s=1,Hotel Abendstern,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.1,Double or Twin Room,https://www.booking.com/hotel/de/abendstern.html?lang=en-us,,$,89,6.3,Review score,726.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/365157332.webp?k=e648bf34ef4ae8aa7d70bcde581557bc7cfb8515c8e7aabb7ae25047ea64cf11&o=&s=1,Luxury Apartments at Pure living Berlin - Luka apartments,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,4.5,Superior Apartment,https://www.booking.com/hotel/de/be-berlin-pure-living.html?lang=en-us,71.0,$,120,8.9,Excellent,254.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/184838856.webp?k=04b33353082ba26f08fff445ab3ecb95145d6a906fae06bce738e717ed8f0ec6&o=&s=1,Hotel Aster an der Messe,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,7.2,Double Room,https://www.booking.com/hotel/de/aster-an-der-messe.html?lang=en-us,,$,92,6.3,Review score,474.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/176738318.webp?k=ccbe0b02001e4cecb672c50527a66fdee25657257fea15d8adb2e0148ce7b6b3&o=&s=1,Pension Absolut Berlin,,False,False,"Prenzlauer Berg, Berlin",True,,4.8,Double Room Eco,https://www.booking.com/hotel/de/pension-absolut.html?lang=en-us,,$,138,8.4,Very Good,606.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/163632428.webp?k=f264f224306733dccf913c38dee35029d88a6879477206de80c1a9a264fd44cf&o=&s=1,Gästehaus Alpinia,3.0,False,False,"Tempelhof-Schöneberg, Berlin",False,,13.4,Double Room with Private Bathroom,https://www.booking.com/hotel/de/gastehaus-alpinia.html?lang=en-us,5.0,$,112,8.2,Very Good,360.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/247495674.webp?k=c5cb10b1bb5e9d7e96865e31e84f148420f93a53ad59e57baf87b64bdf838d59&o=&s=1,SO/Berlin Das Stue,5.0,False,True,"Mitte, Berlin",False,,2.2,SO Stue Room with King Bed and View,https://www.booking.com/hotel/de/das-stue.html?lang=en-us,20.0,$,401,8.8,Excellent,368.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/240784880.webp?k=7292c4838901cffff8a4415b1d06d72aacdbf147df7d8401c7eb95624fd83209&o=&s=1,Motel Home Berlin,,False,False,"Tempelhof-Schöneberg, Berlin",False,,6.4,Deluxe Room,https://www.booking.com/hotel/de/motel-home-berlin.html?lang=en-us,9.0,$,114,8.0,Very Good,292.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/367240001.webp?k=dfa449a581f80c0c9179249388571cb1b39d314b53de9847bfff70adbc788934&o=&s=1,BERLIN LEBT-Wohnung für bis zu 12 Personen,3.0,False,False,"Neukölln, Berlin",True,,4.9,Three-Bedroom Apartment,https://www.booking.com/hotel/de/berlin-lebt-wohnung-fur-bis-zu-12-personen.html?lang=en-us,63.0,$,65,6.8,Review score,25.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/83995735.webp?k=4f675e79965acc582dc3bbf932c82fb7a013d435853e6ab4d8543e215756704d&o=&s=1,Sir Savigny Hotel,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,4.0,Double or Twin Room,https://www.booking.com/hotel/de/sir-savigny-berlin.html?lang=en-us,8.0,$,168,8.5,Very Good,926.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/445876052.webp?k=361d13a8f150caa34d5ed5f8fb37b8adc064e87fba35644c85f68de911b9ada9&o=&s=1,Adina Apartment Hotel Berlin Checkpoint Charlie,4.0,False,False,"Mitte, Berlin",True,,1.6,Studio,https://www.booking.com/hotel/de/adina-apartment-berlin.html?lang=en-us,,$,172,8.6,Excellent,1164.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/298975889.webp?k=313c5174e78a811f68178fe5a473f980460770ede56c90d16191daeb2d583abc&o=&s=1,BENSIMON apartments Mitte/Wedding,,True,False,"Mitte, Berlin",True,,3.0,Three-Bedroom Apartment with terrace,https://www.booking.com/hotel/de/bensimon-apartments-mitte-47-wedding.html?lang=en-us,60.0,$,230,9.3,Wonderful,143.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/269750279.webp?k=70b8dd5fa471f0b7f0f519eb55afaccf733f17644996df55dbcba9dfbb706ead&o=&s=1,WM- Touristik- Berlin,3.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,6.1,One-Bedroom Apartment,https://www.booking.com/hotel/de/wmtouristikberlin.html?lang=en-us,,$,121,8.1,Very Good,420.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/264761073.webp?k=386e3ea1f0edb39eceb4249dcd525bd00f34106b7adcee6b493bb994c0a277a2&o=&s=1,Waldhotel am See Berlin-Schmöckwitz,,False,False,"Treptow-Köpenick, Berlin",False,,24.8,Double Room,https://www.booking.com/hotel/de/teikyo-berlin-am-zeuthener-see.html?lang=en-us,,$,159,6.8,Review score,1266.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/414378458.webp?k=6c7378d808b66b770c7e7831294612e46043aad8d56ffef3938ab5beac4fe705&o=&s=1,Hotel Himmel und Havel,,False,False,"Spandau, Berlin",False,,12.2,Economy Double Room,https://www.booking.com/hotel/de/boutique-fahrhaus.html?lang=en-us,,$,161,8.5,Very Good,728.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/417422432.webp?k=bb39d986f30cb45e39be070eaf27660444ec59de32de6b2cbb3acd0e7ce4788f&o=&s=1,Pension Oase,,False,False,"Tempelhof-Schöneberg, Berlin",True,,6.4,Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/pension-oase.html?lang=en-us,,$,79,7.0,Good,146.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/397322575.webp?k=b0ba2bc31c69208e346a79f56da9b3309995f9c78875b9296373c629e2cd0ab8&o=&s=1,TOP SPOT MITTE . THE PLACE TO BE !,3.0,False,False,"Mitte, Berlin",True,,2.7,One-Bedroom Apartment,https://www.booking.com/hotel/de/top-spot-mitte-the-place-to-be-berlin.html?lang=en-us,44.0,$,123,9.2,Wonderful,5.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/18226111.webp?k=d72dc413f1cfd7817c35bf11b8cf0c21bfccc1cb3ed0c62f90f42b6462be6491&o=&s=1,City Hotel am Kurfürstendamm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.9,Standard Triple Room,https://www.booking.com/hotel/de/city-am-kurfurstendamm.html?lang=en-us,5.0,$,98,5.4,Review score,408.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/432123487.webp?k=8ef4d3f4c50502a568aa4588428458ead0fb1d70bd1b1a20b4abef0430b18de3&o=&s=1,FAMILY at Mauerpark plus SelfCheckIn plus Street Parking,3.0,False,True,"Prenzlauer Berg, Berlin",True,,4.2,Apartment,https://www.booking.com/hotel/de/family-at-mauerpark-plus-selfcheckin-plus-street-parking.html?lang=en-us,5.0,$,111,6.8,Review score,4.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/12706391.webp?k=4e4b8396f703e4c049229b5541d6037cd199016a2c22bdc50658c2c6fe3837e3&o=&s=1,Hotel Pension Bernstein am Kurfürstendamm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,3.2,Standard Double or Twin Room,https://www.booking.com/hotel/de/bernstein.html?lang=en-us,,$,87,6.8,Review score,690.0,booking
